Time [s], II
104.86,0.15039
104.86,0.15039
104.87,0.15039
104.88,0.15039
104.89,0.15039
104.9,0.15625
104.9,0.15039
104.91,0.15625
104.92,0.19531
104.93,0.32422
104.94,0.42969
104.94,0.50977
104.95,0.39453
104.96,0.060547
104.97,0.019531
104.98,0.14062
104.98,0.16016
104.99,0.17969
105,0.18555
105.01,0.17969
105.02,0.18555
105.02,0.17969
105.03,0.18945
105.04,0.18945
105.05,0.20117
105.06,0.20508
105.06,0.21484
105.07,0.2207
105.08,0.21484
105.09,0.22461
105.1,0.23047
105.1,0.23438
105.11,0.24023
105.12,0.24609
105.13,0.25586
105.14,0.25977
105.14,0.26562
105.15,0.26562
105.16,0.25977
105.17,0.25586
105.18,0.23438
105.18,0.22461
105.19,0.20508
105.2,0.17969
105.21,0.16016
105.22,0.15039
105.22,0.14062
105.23,0.15625
105.24,0.16016
105.25,0.17969
105.26,0.19531
105.26,0.20508
105.27,0.21484
105.28,0.21094
105.29,0.20508
105.3,0.20508
105.3,0.21484
105.31,0.21484
105.32,0.2207
105.33,0.2207
105.34,0.22461
105.34,0.22461
105.35,0.23047
105.36,0.23047
105.37,0.23047
105.38,0.22461
105.38,0.22461
105.39,0.23047
105.4,0.24609
105.41,0.2793
105.42,0.30078
105.42,0.29492
105.43,0.33008
105.44,0.35547
105.45,0.36523
105.46,0.33594
105.46,0.32031
105.47,0.26953
105.48,0.28516
105.49,0.26953
105.5,0.23438
105.5,0.19531
105.51,0.16992
105.52,0.16602
105.53,0.16016
105.54,0.16016
105.54,0.15625
105.55,0.15039
105.56,0.15625
105.57,0.16016
105.58,0.15039
105.58,0.16016
105.59,0.16602
105.6,0.23438
105.61,0.37109
105.62,0.48047
105.62,0.54492
105.63,0.28516
105.64,0.060547
105.65,0.15625
105.66,0.16992
105.66,0.15625
105.67,0.17578
105.68,0.17578
105.69,0.17578
105.7,0.17969
105.7,0.18945
105.71,0.19531
105.72,0.20117
105.73,0.20508
105.74,0.20508
105.74,0.20508
105.75,0.21484
105.76,0.2207
105.77,0.23047
105.78,0.23047
105.78,0.24023
105.79,0.24609
105.8,0.24609
105.81,0.24609
105.82,0.25586
105.82,0.25586
105.83,0.25586
105.84,0.24609
105.85,0.23438
105.86,0.22461
105.86,0.21094
105.87,0.18555
105.88,0.16016
105.89,0.14453
105.9,0.14062
105.9,0.15039
105.91,0.15625
105.92,0.16992
105.93,0.19531
105.94,0.20508
105.94,0.21094
105.95,0.21484
105.96,0.2207
105.97,0.22461
105.98,0.2207
105.98,0.22461
105.99,0.22461
106,0.23047
106.01,0.23047
106.02,0.23047
106.02,0.23047
106.03,0.23438
106.04,0.23047
106.05,0.24023
106.06,0.23047
106.06,0.23047
106.07,0.23047
106.08,0.26562
106.09,0.29102
106.1,0.30078
106.1,0.32031
106.11,0.35547
106.12,0.37109
106.13,0.35547
106.14,0.33008
106.14,0.28516
106.15,0.2793
106.16,0.29102
106.17,0.24609
106.18,0.20117
106.18,0.17969
106.19,0.16992
106.2,0.17578
106.21,0.16016
106.22,0.16016
106.22,0.15625
106.23,0.16016
106.24,0.16016
106.25,0.15625
106.26,0.16016
106.26,0.17578
106.27,0.2207
106.28,0.35938
106.29,0.48047
106.3,0.60547
106.3,0.41016
106.31,0.11133
106.32,0.16992
106.33,0.20117
106.34,0.17969
106.34,0.18945
106.35,0.18555
106.36,0.19531
106.37,0.20117
106.38,0.20117
106.38,0.20508
106.39,0.20117
106.4,0.20508
106.41,0.20508
106.42,0.21094
106.42,0.2207
106.43,0.23047
106.44,0.23047
106.45,0.24023
106.46,0.23438
106.46,0.25
106.47,0.25
106.48,0.25586
106.49,0.25586
106.5,0.26562
106.5,0.25977
106.51,0.26562
106.52,0.24609
106.53,0.24023
106.54,0.21484
106.54,0.18945
106.55,0.16602
106.56,0.15625
106.57,0.14062
106.58,0.15039
106.58,0.16602
106.59,0.17969
106.6,0.19531
106.61,0.20508
106.62,0.21484
106.62,0.22461
106.63,0.23047
106.64,0.23047
106.65,0.23438
106.66,0.23438
106.66,0.24023
106.67,0.24023
106.68,0.24609
106.69,0.24609
106.7,0.25586
106.7,0.25586
106.71,0.25586
106.72,0.25586
106.73,0.25586
106.74,0.25586
106.74,0.26562
106.75,0.29492
106.76,0.30469
106.77,0.31445
106.78,0.3457
106.78,0.38086
106.79,0.39062
106.8,0.36523
106.81,0.33594
106.82,0.29102
106.82,0.31055
106.83,0.29492
106.84,0.24609
106.85,0.20508
106.86,0.17969
106.86,0.17969
106.87,0.17578
106.88,0.17578
106.89,0.16992
106.9,0.17578
106.9,0.16602
106.91,0.16992
106.92,0.16992
106.93,0.17578
106.94,0.18555
106.94,0.26562
106.95,0.4043
106.96,0.49414
106.97,0.54492
106.98,0.25
106.98,0.041016
106.99,0.13086
107,0.16016
107.01,0.18555
107.02,0.19531
107.02,0.20117
107.03,0.20508
107.04,0.20508
107.05,0.21094
107.06,0.21094
107.06,0.22461
107.07,0.22461
107.08,0.23047
107.09,0.23047
107.1,0.23438
107.1,0.24023
107.11,0.25
107.12,0.25
107.13,0.25586
107.14,0.26562
107.14,0.27539
107.15,0.27539
107.16,0.28516
107.17,0.28516
107.18,0.28516
107.18,0.29102
107.19,0.27539
107.2,0.25586
107.21,0.23438
107.22,0.21094
107.22,0.19531
107.23,0.17969
107.24,0.16016
107.25,0.16016
107.26,0.17578
107.26,0.18945
107.27,0.20508
107.28,0.2207
107.29,0.22461
107.3,0.23438
107.3,0.24023
107.31,0.23438
107.32,0.23438
107.33,0.24023
107.34,0.25
107.34,0.24609
107.35,0.25
107.36,0.25
107.37,0.25586
107.38,0.25
107.38,0.25586
107.39,0.24609
107.4,0.25586
107.41,0.25
107.42,0.27539
107.42,0.31445
107.43,0.32422
107.44,0.32422
107.45,0.36523
107.46,0.39453
107.46,0.39062
107.47,0.36523
107.48,0.33008
107.49,0.29492
107.5,0.31055
107.5,0.29102
107.51,0.24609
107.52,0.20508
107.53,0.18945
107.54,0.17969
107.54,0.17969
107.55,0.16992
107.56,0.16602
107.57,0.16992
107.58,0.16992
107.58,0.16992
107.59,0.16992
107.6,0.17578
107.61,0.19531
107.62,0.29492
107.62,0.42969
107.63,0.50586
107.64,0.5293
107.65,0.15625
107.66,0.035156
107.66,0.14062
107.67,0.16016
107.68,0.19531
107.69,0.20117
107.7,0.21094
107.7,0.21094
107.71,0.2207
107.72,0.21484
107.73,0.2207
107.74,0.22461
107.74,0.23047
107.75,0.23047
107.76,0.23438
107.77,0.24609
107.78,0.25586
107.78,0.25586
107.79,0.26562
107.8,0.27539
107.81,0.27539
107.82,0.28516
107.82,0.29102
107.83,0.30078
107.84,0.29492
107.85,0.30078
107.86,0.29102
107.86,0.2793
107.87,0.26562
107.88,0.24609
107.89,0.21484
107.9,0.20508
107.9,0.18555
107.91,0.17969
107.92,0.17969
107.93,0.18945
107.94,0.20508
107.94,0.2207
107.95,0.23047
107.96,0.23438
107.97,0.24023
107.98,0.24023
107.98,0.23438
107.99,0.23438
108,0.24023
108.01,0.24023
108.02,0.24609
108.02,0.25
108.03,0.25586
108.04,0.25
108.05,0.25
108.06,0.25
108.06,0.24609
108.07,0.24609
108.08,0.25
108.09,0.25586
108.1,0.29492
108.1,0.30469
108.11,0.31055
108.12,0.33984
108.13,0.38086
108.14,0.38477
108.14,0.36523
108.15,0.33984
108.16,0.29492
108.17,0.30078
108.18,0.28516
108.18,0.24609
108.19,0.20117
108.2,0.17578
108.21,0.16992
108.22,0.16016
108.22,0.16016
108.23,0.16016
108.24,0.16016
108.25,0.16016
108.26,0.16016
108.26,0.16602
108.27,0.16992
108.28,0.17969
108.29,0.24023
108.3,0.38477
108.3,0.46484
108.31,0.50977
108.32,0.27539
108.33,0.019531
108.34,0.099609
108.34,0.15039
108.35,0.17578
108.36,0.20117
108.37,0.20117
108.38,0.20117
108.38,0.20508
108.39,0.20508
108.4,0.20508
108.41,0.21094
108.42,0.2207
108.42,0.2207
108.43,0.23047
108.44,0.23047
108.45,0.23047
108.46,0.24023
108.46,0.25
108.47,0.25
108.48,0.25586
108.49,0.25977
108.5,0.27539
108.5,0.27539
108.51,0.2793
108.52,0.27539
108.53,0.27539
108.54,0.26562
108.54,0.25586
108.55,0.23047
108.56,0.21094
108.57,0.18945
108.58,0.16992
108.58,0.15625
108.59,0.16016
108.6,0.16992
108.61,0.17969
108.62,0.19531
108.62,0.20508
108.63,0.21484
108.64,0.21094
108.65,0.2207
108.66,0.21484
108.66,0.22461
108.67,0.22461
108.68,0.23438
108.69,0.23438
108.7,0.24023
108.7,0.23438
108.71,0.24023
108.72,0.23438
108.73,0.23438
108.74,0.23047
108.74,0.23047
108.75,0.23047
108.76,0.23047
108.77,0.26953
108.78,0.30078
108.78,0.29492
108.79,0.32031
108.8,0.35938
108.81,0.375
108.82,0.35547
108.82,0.33008
108.83,0.2793
108.84,0.27539
108.85,0.29492
108.86,0.25
108.86,0.21094
108.87,0.17969
108.88,0.17578
108.89,0.16602
108.9,0.16016
108.9,0.16016
108.91,0.16016
108.92,0.16016
108.93,0.16016
108.94,0.16602
108.94,0.16602
108.95,0.17578
108.96,0.2207
108.97,0.34961
108.98,0.45508
108.98,0.53516
108.99,0.35938
109,0.035156
109.01,0.03125
109.02,0.16016
109.02,0.17578
109.03,0.19531
109.04,0.18945
109.05,0.20508
109.06,0.20508
109.06,0.20508
109.07,0.21094
109.08,0.2207
109.09,0.21484
109.1,0.2207
109.1,0.23047
109.11,0.23047
109.12,0.23047
109.13,0.24023
109.14,0.24609
109.14,0.25586
109.15,0.25977
109.16,0.26953
109.17,0.27539
109.18,0.27539
109.18,0.27539
109.19,0.27539
109.2,0.2793
109.21,0.26562
109.22,0.25
109.22,0.23047
109.23,0.21094
109.24,0.18555
109.25,0.16992
109.26,0.15039
109.26,0.15039
109.27,0.15625
109.28,0.16992
109.29,0.17969
109.3,0.20117
109.3,0.20508
109.31,0.21094
109.32,0.21094
109.33,0.21484
109.34,0.21484
109.34,0.21484
109.35,0.2207
109.36,0.2207
109.37,0.22461
109.38,0.23047
109.38,0.22461
109.39,0.22461
109.4,0.22461
109.41,0.23047
109.42,0.22461
109.42,0.23047
109.43,0.24609
109.44,0.2793
109.45,0.29492
109.46,0.28516
109.46,0.32031
109.47,0.3457
109.48,0.35547
109.49,0.33008
109.5,0.30469
109.5,0.26562
109.51,0.2793
109.52,0.25977
109.53,0.2207
109.54,0.17578
109.54,0.16016
109.55,0.15625
109.56,0.15039
109.57,0.14062
109.58,0.13477
109.58,0.14062
109.59,0.13477
109.6,0.14453
109.61,0.15039
109.62,0.15039
109.62,0.16602
109.63,0.24609
109.64,0.38086
109.65,0.49414
109.66,0.55469
109.66,0.24609
109.67,0.076172
109.68,0.16016
109.69,0.16602
109.7,0.15039
109.7,0.16602
109.71,0.16602
109.72,0.16602
109.73,0.17578
109.74,0.17969
109.74,0.18555
109.75,0.18555
109.76,0.18945
109.77,0.20508
109.78,0.20508
109.78,0.20508
109.79,0.21094
109.8,0.21484
109.81,0.22461
109.82,0.23047
109.82,0.24023
109.83,0.24609
109.84,0.25
109.85,0.25586
109.86,0.25
109.86,0.24609
109.87,0.23438
109.88,0.2207
109.89,0.20117
109.9,0.17969
109.9,0.16602
109.91,0.15625
109.92,0.13477
109.93,0.13086
109.94,0.13477
109.94,0.14453
109.95,0.16016
109.96,0.17969
109.97,0.19531
109.98,0.20508
109.98,0.20508
109.99,0.20508
110,0.20508
110.01,0.21484
110.02,0.2207
110.02,0.21094
110.03,0.2207
110.04,0.2207
110.05,0.23047
110.06,0.23047
110.06,0.23047
110.07,0.23047
110.08,0.23047
110.09,0.23438
110.1,0.24609
110.1,0.25977
110.11,0.30078
110.12,0.30078
110.13,0.32031
110.14,0.3457
110.14,0.37109
110.15,0.35938
110.16,0.33984
110.17,0.29102
110.18,0.27539
110.18,0.30078
110.19,0.25586
110.2,0.21094
110.21,0.17969
110.22,0.16992
110.22,0.16602
110.23,0.16016
110.24,0.15625
110.25,0.16016
110.26,0.16016
110.26,0.16602
110.27,0.15625
110.28,0.16016
110.29,0.16016
110.3,0.21094
110.3,0.33008
110.31,0.46484
110.32,0.59961
110.33,0.4707
110.34,0.125
110.34,0.11133
110.35,0.19531
110.36,0.16992
110.37,0.17578
110.38,0.16602
110.38,0.16992
110.39,0.16602
110.4,0.16992
110.41,0.17578
110.42,0.17969
110.42,0.17578
110.43,0.17969
110.44,0.18945
110.45,0.19531
110.46,0.20117
110.46,0.20508
110.47,0.21094
110.48,0.22461
110.49,0.23047
110.5,0.23047
110.5,0.23438
110.51,0.24023
110.52,0.25
110.53,0.25
110.54,0.24609
110.54,0.23438
110.55,0.21484
110.56,0.19531
110.57,0.17578
110.58,0.16016
110.58,0.13477
110.59,0.13477
110.6,0.13477
110.61,0.15039
110.62,0.16992
110.62,0.18945
110.63,0.20508
110.64,0.2207
110.65,0.22461
110.66,0.2207
110.66,0.23047
110.67,0.23047
110.68,0.23047
110.69,0.2207
110.7,0.22461
110.7,0.21484
110.71,0.22461
110.72,0.2207
110.73,0.2207
110.74,0.2207
110.74,0.21484
110.75,0.22461
110.76,0.23047
110.77,0.25586
110.78,0.29102
110.78,0.29492
110.79,0.31445
110.8,0.34961
110.81,0.37109
110.82,0.36523
110.82,0.33984
110.83,0.30078
110.84,0.27539
110.85,0.29102
110.86,0.25586
110.86,0.21094
110.87,0.17578
110.88,0.16992
110.89,0.16016
110.9,0.16016
110.9,0.16016
110.91,0.16602
110.92,0.16992
110.93,0.17578
110.94,0.16602
110.94,0.17578
110.95,0.17578
110.96,0.21094
110.97,0.32422
110.98,0.45508
110.98,0.53906
110.99,0.44531
111,0.085938
111.01,0.03125
111.02,0.14453
111.02,0.16602
111.03,0.18945
111.04,0.18945
111.05,0.18945
111.06,0.20117
111.06,0.20508
111.07,0.21094
111.08,0.21484
111.09,0.2207
111.1,0.23047
111.1,0.23047
111.11,0.24609
111.12,0.24609
111.13,0.25
111.14,0.25
111.14,0.25977
111.15,0.25977
111.16,0.27539
111.17,0.26953
111.18,0.27539
111.18,0.2793
111.19,0.29102
111.2,0.28516
111.21,0.2793
111.22,0.25586
111.22,0.24609
111.23,0.22461
111.24,0.20117
111.25,0.17969
111.26,0.16992
111.26,0.16992
111.27,0.16602
111.28,0.17969
111.29,0.20117
111.3,0.2207
111.3,0.23047
111.31,0.23438
111.32,0.23438
111.33,0.24609
111.34,0.23438
111.34,0.24609
111.35,0.24023
111.36,0.24609
111.37,0.24609
111.38,0.24609
111.38,0.24609
111.39,0.25
111.4,0.25
111.41,0.25
111.42,0.24609
111.42,0.25
111.43,0.2793
111.44,0.31055
111.45,0.31445
111.46,0.31055
111.46,0.37109
111.47,0.38477
111.48,0.375
111.49,0.3457
111.5,0.30078
111.5,0.28516
111.51,0.31055
111.52,0.26562
111.53,0.2207
111.54,0.18555
111.54,0.17969
111.55,0.16992
111.56,0.16016
111.57,0.16016
111.58,0.16016
111.58,0.16016
111.59,0.16016
111.6,0.16016
111.61,0.16602
111.62,0.16992
111.62,0.21484
111.63,0.33594
111.64,0.44531
111.65,0.52539
111.66,0.4043
111.66,0.064453
111.67,0.035156
111.68,0.14062
111.69,0.16602
111.7,0.19531
111.7,0.19531
111.71,0.20117
111.72,0.19531
111.73,0.20508
111.74,0.20508
111.74,0.21484
111.75,0.2207
111.76,0.22461
111.77,0.23047
111.78,0.24023
111.78,0.24023
111.79,0.25
111.8,0.25586
111.81,0.25977
111.82,0.25977
111.82,0.26953
111.83,0.27539
111.84,0.27539
111.85,0.28516
111.86,0.28516
111.86,0.2793
111.87,0.27539
111.88,0.25586
111.89,0.23438
111.9,0.2207
111.9,0.19531
111.91,0.17578
111.92,0.16016
111.93,0.16016
111.94,0.16016
111.94,0.17969
111.95,0.19531
111.96,0.20508
111.97,0.21484
111.98,0.2207
111.98,0.22461
111.99,0.23047
112,0.22461
112.01,0.23047
112.02,0.23047
112.02,0.23047
112.03,0.23047
112.04,0.23047
112.05,0.23047
112.06,0.23047
112.06,0.23438
112.07,0.23438
112.08,0.24609
112.09,0.25
112.1,0.29102
112.1,0.30078
112.11,0.30078
112.12,0.33008
112.13,0.37109
112.14,0.38086
112.14,0.35547
112.15,0.33008
112.16,0.2793
112.17,0.29492
112.18,0.2793
112.18,0.24023
112.19,0.20117
112.2,0.17578
112.21,0.16602
112.22,0.16016
112.22,0.16016
112.23,0.15625
112.24,0.15039
112.25,0.16016
112.26,0.16016
112.26,0.16602
112.27,0.16602
112.28,0.17578
112.29,0.22461
112.3,0.37109
112.3,0.46094
112.31,0.50977
112.32,0.29492
112.33,0.019531
112.34,0.095703
112.34,0.14453
112.35,0.16992
112.36,0.18945
112.37,0.18945
112.38,0.19531
112.38,0.20117
112.39,0.20508
112.4,0.20508
112.41,0.21094
112.42,0.2207
112.42,0.22461
112.43,0.23047
112.44,0.23047
112.45,0.23047
112.46,0.23438
112.46,0.24609
112.47,0.25
112.48,0.25586
112.49,0.25586
112.5,0.26953
112.5,0.26953
112.51,0.27539
112.52,0.27539
112.53,0.27539
112.54,0.25977
112.54,0.25
112.55,0.23047
112.56,0.20508
112.57,0.18555
112.58,0.16992
112.58,0.15625
112.59,0.15039
112.6,0.16016
112.61,0.17969
112.62,0.18945
112.62,0.19531
112.63,0.21094
112.64,0.21094
112.65,0.21484
112.66,0.21484
112.66,0.21484
112.67,0.21484
112.68,0.22461
112.69,0.22461
112.7,0.23047
112.7,0.22461
112.71,0.23047
112.72,0.23047
112.73,0.23047
112.74,0.23047
112.74,0.24023
112.75,0.26953
112.76,0.30078
112.77,0.29492
112.78,0.32422
112.78,0.36523
112.79,0.38477
112.8,0.36523
112.81,0.3457
112.82,0.30078
112.82,0.28516
112.83,0.30469
112.84,0.25977
112.85,0.21484
112.86,0.17969
112.86,0.17578
112.87,0.16602
112.88,0.16602
112.89,0.16016
112.9,0.16016
112.9,0.16016
112.91,0.16016
112.92,0.16016
112.93,0.16602
112.94,0.16016
112.94,0.20508
112.95,0.33594
112.96,0.44531
112.97,0.51953
112.98,0.40039
112.98,0.064453
112.99,0.044922
113,0.15039
113.01,0.16992
113.02,0.18555
113.02,0.18945
113.03,0.19531
113.04,0.20117
113.05,0.20508
113.06,0.20508
113.06,0.20508
113.07,0.21094
113.08,0.2207
113.09,0.22461
113.1,0.23047
113.1,0.23047
113.11,0.24023
113.12,0.24609
113.13,0.25586
113.14,0.25586
113.14,0.26562
113.15,0.26953
113.16,0.28516
113.17,0.2793
113.18,0.29102
113.18,0.2793
113.19,0.27539
113.2,0.25977
113.21,0.24609
113.22,0.2207
113.22,0.20117
113.23,0.17578
113.24,0.16016
113.25,0.16016
113.26,0.16992
113.26,0.18945
113.27,0.20117
113.28,0.21094
113.29,0.2207
113.3,0.23047
113.3,0.23047
113.31,0.23047
113.32,0.23047
113.33,0.23438
113.34,0.23047
113.34,0.24023
113.35,0.24023
113.36,0.25
113.37,0.24609
113.38,0.25
113.38,0.24023
113.39,0.24609
113.4,0.25
113.41,0.25977
113.42,0.29492
113.42,0.30469
113.43,0.30469
113.44,0.33984
113.45,0.37109
113.46,0.375
113.46,0.35938
113.47,0.33594
113.48,0.2793
113.49,0.30078
113.5,0.28516
113.5,0.25
113.51,0.20508
113.52,0.17969
113.53,0.17969
113.54,0.16992
113.54,0.16602
113.55,0.16016
113.56,0.16016
113.57,0.15625
113.58,0.16016
113.58,0.15625
113.59,0.15625
113.6,0.16602
113.61,0.24023
113.62,0.375
113.62,0.48438
113.63,0.54492
113.64,0.2793
113.65,0.064453
113.66,0.14062
113.66,0.16016
113.67,0.16602
113.68,0.16992
113.69,0.16602
113.7,0.17578
113.7,0.16992
113.71,0.18555
113.72,0.18945
113.73,0.19531
113.74,0.19531
113.74,0.20508
113.75,0.21094
113.76,0.22461
113.77,0.22461
113.78,0.23438
113.78,0.23438
113.79,0.24023
113.8,0.25
113.81,0.25
113.82,0.25
113.82,0.25586
113.83,0.25977
113.84,0.25977
113.85,0.25586
113.86,0.24609
113.86,0.22461
113.87,0.20508
113.88,0.17969
113.89,0.15625
113.9,0.13477
113.9,0.13477
113.91,0.14062
113.92,0.16016
113.93,0.17578
113.94,0.18555
113.94,0.20508
113.95,0.21094
113.96,0.2207
113.97,0.21484
113.98,0.21094
113.98,0.21094
113.99,0.2207
114,0.21484
114.01,0.22461
114.02,0.22461
114.02,0.23438
114.03,0.23047
114.04,0.23047
114.05,0.23438
114.06,0.24023
114.06,0.24609
114.07,0.26953
114.08,0.30078
114.09,0.30078
114.1,0.31445
114.1,0.35547
114.11,0.375
114.12,0.36523
114.13,0.33984
114.14,0.30078
114.14,0.29102
114.15,0.30078
114.16,0.25977
114.17,0.2207
114.18,0.18555
114.18,0.16992
114.19,0.16992
114.2,0.16602
114.21,0.16016
114.22,0.15625
114.22,0.16016
114.23,0.16016
114.24,0.16016
114.25,0.17578
114.26,0.17969
114.26,0.21094
114.27,0.32422
114.28,0.46094
114.29,0.59961
114.3,0.48047
114.3,0.13477
114.31,0.11523
114.32,0.18945
114.33,0.16602
114.34,0.17969
114.34,0.17969
114.35,0.16992
114.36,0.17969
114.37,0.17969
114.38,0.17969
114.38,0.17969
114.39,0.19531
114.4,0.20117
114.41,0.20508
114.42,0.21094
114.42,0.21484
114.43,0.2207
114.44,0.2207
114.45,0.22461
114.46,0.23047
114.46,0.24023
114.47,0.24023
114.48,0.24023
114.49,0.24023
114.5,0.24609
114.5,0.23438
114.51,0.23047
114.52,0.20508
114.53,0.18555
114.54,0.16602
114.54,0.14453
114.55,0.12109
114.56,0.11133
114.57,0.11523
114.58,0.125
114.58,0.14062
114.59,0.16016
114.6,0.17578
114.61,0.18555
114.62,0.20117
114.62,0.21094
114.63,0.21094
114.64,0.21094
114.65,0.21094
114.66,0.21094
114.66,0.21484
114.67,0.21094
114.68,0.22461
114.69,0.22461
114.7,0.23047
114.7,0.22461
114.71,0.2207
114.72,0.22461
114.73,0.25586
114.74,0.2793
114.74,0.28516
114.75,0.30469
114.76,0.3457
114.77,0.37109
114.78,0.34961
114.78,0.33008
114.79,0.28516
114.8,0.27539
114.81,0.29102
114.82,0.25586
114.82,0.21094
114.83,0.17969
114.84,0.16992
114.85,0.16016
114.86,0.16016
114.86,0.16016
114.87,0.16016
114.88,0.16016
114.89,0.15625
114.9,0.16602
114.9,0.16016
114.91,0.16602
114.92,0.21094
114.93,0.33984
114.94,0.44922
114.94,0.55078
114.95,0.4043
114.96,0.076172
114.97,0.050781
114.98,0.14453
114.98,0.16992
114.99,0.18945
115,0.18945
115.01,0.19531
115.02,0.20117
115.02,0.21094
115.03,0.21094
115.04,0.21484
115.05,0.2207
115.06,0.2207
115.06,0.22461
115.07,0.22461
115.08,0.23047
115.09,0.23438
115.1,0.24023
115.1,0.25
115.11,0.25586
115.12,0.26562
115.13,0.27539
115.14,0.27539
115.14,0.27539
115.15,0.27539
115.16,0.27539
115.17,0.26562
115.18,0.25586
115.18,0.23438
115.19,0.21484
115.2,0.19531
115.21,0.17969
115.22,0.16016
115.22,0.16602
115.23,0.17578
115.24,0.18945
115.25,0.20117
115.26,0.21094
115.26,0.21484
115.27,0.2207
115.28,0.23047
115.29,0.22461
115.3,0.2207
115.3,0.22461
115.31,0.23047
115.32,0.23047
115.33,0.23047
115.34,0.23047
115.34,0.23047
115.35,0.23047
115.36,0.23438
115.37,0.23047
115.38,0.23438
115.38,0.25977
115.39,0.30078
115.4,0.30078
115.41,0.32031
115.42,0.35547
115.42,0.375
115.43,0.36523
115.44,0.33984
115.45,0.29492
115.46,0.27539
115.46,0.29102
115.47,0.25977
115.48,0.21484
115.49,0.17969
115.5,0.16992
115.5,0.16016
115.51,0.16016
115.52,0.15625
115.53,0.15039
115.54,0.14062
115.54,0.15039
115.55,0.14453
115.56,0.15625
115.57,0.15625
115.58,0.18555
115.58,0.30078
115.59,0.42578
115.6,0.5
115.61,0.43555
115.62,0.095703
115.62,0.019531
115.63,0.13086
115.64,0.14453
115.65,0.17578
115.66,0.17969
115.66,0.18555
115.67,0.18555
115.68,0.18945
115.69,0.20117
115.7,0.20508
115.7,0.20508
115.71,0.21484
115.72,0.2207
115.73,0.22461
115.74,0.23047
115.74,0.23438
115.75,0.23438
115.76,0.24609
115.77,0.25
115.78,0.25586
115.78,0.26562
115.79,0.27539
115.8,0.2793
115.81,0.27539
115.82,0.2793
115.82,0.27539
115.83,0.26562
115.84,0.24023
115.85,0.2207
115.86,0.20117
115.86,0.17578
115.87,0.16016
115.88,0.16016
115.89,0.16016
115.9,0.17578
115.9,0.17969
115.91,0.20117
115.92,0.20508
115.93,0.21484
115.94,0.2207
115.94,0.2207
115.95,0.21484
115.96,0.2207
115.97,0.2207
115.98,0.22461
115.98,0.22461
115.99,0.23047
116,0.23047
116.01,0.23047
116.02,0.23047
116.02,0.22461
116.03,0.23047
116.04,0.26953
116.05,0.30078
116.06,0.30078
116.06,0.32031
116.07,0.35938
116.08,0.38086
116.09,0.35938
116.1,0.33984
116.1,0.29102
116.11,0.2793
116.12,0.29492
116.13,0.25977
116.14,0.21484
116.14,0.17969
116.15,0.16992
116.16,0.16016
116.17,0.15625
116.18,0.15625
116.18,0.15039
116.19,0.15625
116.2,0.15625
116.21,0.16016
116.22,0.16016
116.22,0.16016
116.23,0.20508
116.24,0.32422
116.25,0.43555
116.26,0.51562
116.26,0.39453
116.27,0.060547
116.28,0.03125
116.29,0.13477
116.3,0.16016
116.3,0.17969
116.31,0.18945
116.32,0.18945
116.33,0.20117
116.34,0.20508
116.34,0.21094
116.35,0.2207
116.36,0.22461
116.37,0.2207
116.38,0.22461
116.38,0.22461
116.39,0.22461
116.4,0.23047
116.41,0.24023
116.42,0.24609
116.42,0.25586
116.43,0.26562
116.44,0.27539
116.45,0.27539
116.46,0.27539
116.46,0.27539
116.47,0.27539
116.48,0.25977
116.49,0.25
116.5,0.23047
116.5,0.20508
116.51,0.18555
116.52,0.16016
116.53,0.15625
116.54,0.15039
116.54,0.16016
116.55,0.17578
116.56,0.18945
116.57,0.20117
116.58,0.21094
116.58,0.20508
116.59,0.21484
116.6,0.2207
116.61,0.22461
116.62,0.22461
116.62,0.23047
116.63,0.23047
116.64,0.23047
116.65,0.23047
116.66,0.23047
116.66,0.23047
116.67,0.23047
116.68,0.23047
116.69,0.23438
116.7,0.2793
116.7,0.30078
116.71,0.30078
116.72,0.33008
116.73,0.37109
116.74,0.38477
116.74,0.35938
116.75,0.33594
116.76,0.28516
116.77,0.27539
116.78,0.29492
116.78,0.25586
116.79,0.21094
116.8,0.17969
116.81,0.17578
116.82,0.16602
116.82,0.16016
116.83,0.16016
116.84,0.16016
116.85,0.15625
116.86,0.15625
116.86,0.16016
116.87,0.16016
